from,to,routes,length,road_length,travel_time
4211,4213,5R|5,0.3112115999381527,0.3114,0.1
4211,4753,5R|5,0.3189774822225279,0.31910000000000005,1.0
4213,4211,5R|5,0.3112115999381527,0.3114,0.4
4213,4218,5R|5,0.3134008593099625,0.3135,1.0
4218,4213,5R|5,0.3134008593099625,0.3135,1.0
4218,7720,5R|5,0.2901257430331997,0.2903,0.4
4221,4844,5R|5,0.24632487857378083,0.2854,1.2
4222,7720,5R|5,0.2549066893479989,0.2549066893479989,0.8
4225,37499,5,0.3140941525998508,0.3143,1.0
4225,4229,5,0.27993321577167035,0.28,1.0
4227,4780,18,0.45121298559602435,0.4687,1.0
4228,4222,5R|5,0.27112803763640614,0.2712,1.0
4229,4225,5,0.27993321577167035,0.28,1.0
4229,5001,43,0.20638115132612328,0.2162,1.0
4229,5384,5,0.441893940742068,0.5343,2.6
4229,5718,43,0.3294989773617684,0.3374,1.2
4231,3042,91|28,0.4064262831670676,0.6591,2.0
4231,3371,91|28,0.9837071340920733,1.5056,3.2
4231,4737,5R|5,0.3823851110873645,0.38239999999999996,1.0
4231,4742,5R|5,0.4133310858789495,0.41350000000000003,1.0
4234,4225,5,0.25437317940033505,0.2545,1.0
4235,3648,33|5,0.32159134919986804,0.3232,1.125
4235,37499,21,0.1395385719966781,0.1477,1.6
4235,4234,5,0.19929397952595274,0.20750000000000002,1.2
4235,5009,33,0.20838183859900491,0.2125,0.8
4238,6665,36,0.23103894087705154,0.25710000000000005,0.0
4246,4254,29,0.15906795810467123,0.1606,0.3
4246,4912,29,0.20546058716328963,0.2069,0.4
4248,3689,29,0.15799760004056537,0.1702,0.1
4248,4253,29,0.15787119654807089,0.1579,0.5
4253,4248,29,0.15787119654807089,0.1579,0.8
4253,4254,29,0.23788836036331804,0.23800000000000002,0.3
4254,4246,29,0.15906795810467123,0.1606,0.2
4254,4253,29,0.23788836036331804,0.23800000000000002,0.2
4255,3184,38BX|38,0.28246567901487357,0.6942999999999999,1.2
4255,3649,38BX|38,0.19208199790542063,0.621,1.0
4259,3184,38BX|38,0.28426459000926446,0.2985,1.4
4259,4261,38BX|38,0.2843553937216405,0.29810000000000003,1.2
4261,4259,38BX|38,0.2843553937216405,0.7131000000000001,1.0
4261,4755,38BX|38,0.153909351275679,0.579,0.888888888889
4263,4265,38BX|38,0.28388513267954324,0.7105,1.33333333333
4263,4755,38BX|38,0.324852920041931,0.7634,1.6
4265,3500,38R,0.4731553780353213,0.8969,2.0
4265,4263,38BX|38,0.28388513267954324,0.7126,1.4
4265,4267,38BX|38,0.17795496261424668,0.18380000000000002,1.0
4265,4755,38R,0.6087370952936799,1.0588,2.0
4267,3500,38BX|38,0.29564336444625783,0.7361000000000001,1.11111111111
4268,4265,38BX|38,0.2926807963177534,0.7273,1.75
4271,3500,38AX|38,0.28001122409099205,0.7092,1.0
4271,4273,38AX|38,0.18919288134009318,0.2064,0.555555555556
4273,34277,38AX|38,0.27388976342229493,0.28,1.1
4273,4271,38AX|38,0.18919288134009318,0.6206,0.5
4280,34277,38R|38AX|38,0.2921598877734912,0.668,1.0
4280,4282,38R|38AX|38,0.3665517916348509,0.5701,1.0
4282,6109,38R|38AX|38,0.1917325203309178,0.19269999999999998,0.6
4283,4280,38R|38AX|38,0.29323082557732594,0.2959,0.5
4285,4283,38R|38AX|38,0.2588095423241762,0.25939999999999996,1.0
4286,4285,38R|38AX|38,0.3069348900253956,0.3078,1.0
4289,4293,38,0.294550161835576,0.449,0.8
4289,4758,38,0.28823267812551306,0.293,0.5
4290,4754,38BX|38,0.22780893568785565,0.45980000000000004,1.0
4290,4762,38BX|38,0.28615957829928046,0.7368,1.0
4292,3649,38BX|38,0.2815446493338306,0.6929,1.1
4293,4289,38,0.294550161835576,0.5272,0.555555555556
4293,4296,38R,0.5635762343792782,0.7811,2.0
4293,4414,24,0.30927510316927775,1.03,1.0
4293,4434,24,0.21897895828950922,0.22330000000000003,1.8
4293,4758,38R,0.5826218325569854,0.5892999999999999,2.0
4293,4760,38,0.15862366213995088,0.904,0.8
4295,4293,38R,0.5839298308232485,0.9581000000000001,3.0
4295,4640,22,0.16202265106612454,0.16190000000000002,1.0
4295,4760,38,0.42560910326144386,0.431,1.88888888889
4296,4304,38R,0.45988563883863476,0.9506,1.0
4296,4633,22,0.11943176645716846,0.14350000000000002,1.0
4296,4769,38,0.1762293910004186,0.3992,0.8
4297,4298,38,0.1930569189734546,0.19490000000000002,0.9
4298,4304,38,0.26057352049090915,0.9901000000000001,1.11111111111
4299,4302,38,0.1459898637129492,0.1461,1.0
4300,4303,38,0.14033966436959955,0.5728,1.0
4300,7301,27,0.15735018433522635,0.2033,1.8
4301,4757,38R|38,0.4217216772198499,0.4218,3.5
4301,4826,81X|8AX|8|8BX,0.20438129993336604,0.973,1.4
4301,5638,38R|5|38|5R|7,0.5153309810234921,1.0413,2.65
4301,5643,9|9R|L_OWL|F|N_OWL|T_OWL|7|K_OWL|M_OWL|6,0.3147985576154021,1.038,2.2
4301,5684,9|9R|L_OWL|31|21|F|N_OWL|T_OWL|7X|K_OWL|M_OWL|6,0.13368101826396303,0.5929,1.06
4301,6596,30|91|45,0.2237061902947254,0.5266000000000001,1.75
4302,4768,38,0.21176495330120618,0.2119,1.0
4302,5997,19,0.15203920154974815,0.2592,2.0
4303,4299,38,0.15678833260338887,0.16190000000000002,1.0
4303,4768,38R,0.514370958824215,0.5199,2.0
4303,4869,27,0.10154891013146983,0.13130000000000003,1.0
4304,4295,38R,0.4418022593724906,0.456,1.0
4304,4769,38,0.28468564720940026,0.5621,1.8
4304,5818,38R,0.585531075448323,0.625,3.0
4304,6425,38,0.3429016514151552,0.3628,1.6
4309,3256,24,0.18741688205389687,0.19130000000000003,0.5
4309,4311,24,0.16771005577965492,0.1678,0.8
4311,3311,24,0.18824220089140772,0.188,1.2
4311,4309,24,0.16771005577965492,0.1678,0.5
4316,3325,24,0.18137336863658993,0.1814,1.0
4316,4318,35|24,0.1750235225962327,0.1751,1.0
4318,3414,35,0.11122784333574529,0.1115,0.0
4318,4316,24,0.1750235225962327,0.1751,1.0
4318,4320,24,0.1867908166118581,0.18680000000000002,0.4
4320,4318,24,0.1867908166118581,0.18680000000000002,0.0
4320,4322,24,0.16780512166676248,0.16790000000000002,0.2
4322,4320,24,0.16780512166676248,0.16790000000000002,0.5
4322,4324,24,0.18783351993459224,0.188,1.0
4324,4322,24,0.18783351993459224,0.188,1.0
4324,4332,24,0.0953877599085474,0.09540000000000001,0.0
4328,3462,24,0.17921318865171382,0.18180000000000002,0.5
4328,3514,24,0.17080040810451252,0.1721,0.5
4330,3256,24,0.18643755853111613,0.20450000000000002,0.5
4330,4423,24,0.2680854443086289,0.2862,0.9
4332,3462,24,0.07508425567218543,0.0777,1.2
4332,4324,24,0.0953877599085474,0.09540000000000001,0.0
4335,5982,36,0.06977856214311286,0.13240000000000002,0.333333333333
4336,6081,43,0.10459888745668458,0.10459888745668458,0.4
4342,3507,10,0.1613139712655208,0.16440000000000002,0.125
4342,7545,10,0.13530860233048964,0.136,0.4
4350,6189,10|19,0.09282338901645246,0.11209999999999999,0.4
4352,4357,19,0.1438769292023651,0.159,0.2
4353,4352,19,0.1427010249022531,0.1428,0.8
4354,4353,19,0.14029867642184193,0.1426,0.2
4355,4358,19,0.0646458230072873,0.0886,0.2
4356,4355,19,0.28435931559241706,0.28450000000000003,1.0
4357,3312,19,0.14884325371007778,0.158,0.8
4358,4354,19,0.18398568194898088,0.1998,0.8
4359,7229,52,0.26607343550305884,0.28600000000000003,1.0
4361,3615,52,0.20235913549768147,0.2076,0.666666666667
4361,4392,52,0.07048294649936082,0.2161,0.666666666667
4363,3615,35|52,0.180599271533511,0.7616,0.25
4363,4367,52,0.27420847801354736,0.2872,0.333333333333
4363,4380,35,0.15597231287499586,0.7997000000000001,0.5
4366,4359,52,0.1871321108833944,0.1875,0.333333333333
4366,4367,52,0.27786955438584293,0.31560000000000005,0.0
4367,4363,52,0.27420847801354736,0.3411,0.5
4367,4366,52,0.27786955438584293,0.2844,0.333333333333
4372,3464,35,0.17936738413751205,0.1817,0.375
4372,4390,35,0.08966118611163322,0.0908,0.5
4374,4384,35,0.08752518014490838,0.0877,0.0
4374,4390,35,0.09978061168945648,0.1001,0.375
4376,4384,35,0.09029117098008746,0.0902,0.0
4376,4398,35,0.0802534702899451,0.08209999999999999,0.375
4378,4380,35,0.16758648484434002,0.1677,0.5
4378,4398,35,0.09875424217770251,0.1003,0.375
4380,4363,35,0.15597231287499586,0.2024,0.0
4380,4378,35,0.16758648484434002,0.1677,0.0
4382,4383,52,0.05697533215353207,0.067,0.0
4382,4392,52,0.14549226852491293,0.1681,0.444444444444
4383,4404,52,0.10396749615930295,0.1085,1.0
4384,4374,35,0.08752518014490838,0.0877,0.0
4384,4376,35,0.09029117098008746,0.09029117098008746,0.125
4388,33696,35|52|36,0.10667733788102636,0.1165,0.5
4388,3967,35|36,0.15668872216242047,0.1611,0.583333333333
4388,4402,52,0.19277086595873033,0.2036,0.333333333333
4390,4372,35,0.08966118611163322,0.0908,0.25
4390,4374,35,0.09978061168945648,0.1001,0.0
4392,4361,52,0.07048294649936082,0.2161,0.666666666667
4392,4382,52,0.14549226852491293,0.1681,0.0
4398,4376,35,0.0802534702899451,0.08209999999999999,0.125
4398,4378,35,0.09875424217770251,0.1003,0.0
4402,4388,52,0.19277086595873033,0.2036,0.5
4402,4404,52,0.13272830195396595,0.13272830195396595,0.333333333333
4404,4382,52,0.16031193189497892,0.1715,0.333333333333
4404,4402,52,0.13272830195396595,0.13272830195396595,0.0
4406,4418,30|30X,0.10575933356232844,0.10590000000000001,0.8
4408,3858,24,0.20723365090860477,0.22769999999999999,1.8
4412,3858,24,0.21374999060587146,0.2373,1.0
4412,4427,24,0.18145293506879542,0.1945,0.0
4414,4293,24,0.30927510316927775,0.3095,1.0
4414,4428,24,0.31328711435447604,0.3329,2.0
4414,4491,31,0.1457393484197445,0.1484,0.375
4414,6712,31,0.1829224569091231,0.2577,1.8
4418,34411,30|30X,0.11145487789826092,0.1154,1.0
4423,4330,24,0.2680854443086289,0.49710000000000004,0.8
4423,4431,24,0.2077955870809013,0.5086,1.2
4423,4940,7|N_OWL|6,0.29766068713912547,0.2978,1.0
4423,4960,7|N_OWL|6,0.29531472227576744,0.2955,1.0
4425,4428,24,0.3144618775348363,0.6165,2.0
4425,4431,24,0.21172139413831026,0.22180000000000002,1.0
4425,4979,21,0.3193010795712609,0.31939999999999996,1.0
4425,5003,21,0.31001798447495676,0.31010000000000004,1.2
4427,4412,24,0.18145293506879542,0.1945,0.5
4427,5142,3,0.2852554186978098,0.5159,1.0
4427,5160,3|24,0.149062714956458,0.1491,0.666666666667
4428,4414,24,0.31328711435447604,0.314,2.0
4428,4425,24,0.3144618775348363,0.6076,1.0
4428,5384,5,0.3029770448759359,0.30310000000000004,1.0
4428,5400,5,0.28795014345394326,0.28800000000000003,1.2
4430,4406,30|30X,0.1041623724326185,0.1041623724326185,0.2
4431,4423,24,0.2077955870809013,0.5053,2.0
4431,4425,24,0.21172139413831026,0.2147,1.0
4433,4434,24,0.19706774617593273,0.21080000000000002,1.0
4434,4293,24,0.21897895828950922,0.4334,2.0
4434,4408,24,0.11292056723061863,0.11950000000000001,0.2
4434,6585,2,0.30331595939870126,0.3034,1.0
4434,6607,2,0.14072341858675663,0.14072341858675663,0.8
4436,3281,27,0.39735695418871747,0.4042,1.2
4436,6043,90|9,0.2659066973316688,0.456,1.0
4437,3197,10|19,0.2596978147314052,0.39330000000000004,1.0
4437,6201,10|19,0.1324695932089513,0.1474,0.533333333333
4439,7128,56,0.19270412299028797,0.2023,1.0
4440,35633,19,0.2643209627519337,0.3548,0.5
4440,5097,19,0.20145739909538363,0.39030000000000004,0.0
4444,3468,48,0.26923945972154,0.26930000000000004,1.0
4453,4366,52,0.11793681357218072,0.36869999999999997,1.0
4454,4453,52,0.14330528171316417,0.1455,0.0
4456,4827,54,0.224420312599097,0.24530000000000002,0.8
4472,4475,31,0.29030383716656516,0.2999,1.75
4472,4484,31,0.15848704669867517,0.2595,0.5
4475,4472,31,0.29030383716656516,0.2999,1.0
4475,4487,31,0.2942730708029218,0.2969,1.0
4475,4613,22,0.16451192729180097,0.1646,1.0
4475,4633,22,0.18169473227498265,0.18180000000000002,1.0
4477,4484,31,0.2696670810150975,0.26980000000000004,1.0
4477,4494,31,0.3137979087107477,0.31389999999999996,1.75
4479,4483,31,0.14581085689765905,0.1459,1.0
4480,4493,31,0.14599419458858057,0.146,1.0
4481,4479,31,0.1609443482510903,0.16340000000000002,1.0
4481,4489,31,0.1326656588860478,0.1338,1.0
4481,4851,19,0.20092710760179394,0.201,1.6
4481,5087,19,0.16725946140924733,0.26230000000000003,1.75
4483,4480,31,0.14685159210419943,0.1469,1.8
4484,4472,31,0.15848704669867517,0.1605,0.25
4484,4477,31,0.2696670810150975,0.26980000000000004,1.0
4486,3611,31,0.12159753803574619,2.4052,2.0
4487,4475,31,0.2942730708029218,0.2969,1.25
4487,4491,31,0.14676982151978574,0.1468,1.0
4489,4481,31|19,0.1326656588860478,0.6327999999999999,1.0
4489,4494,31,0.14943899888561105,0.1495,1.0
4491,4414,31,0.1457393484197445,0.3539,0.0
4491,4487,31,0.14676982151978574,0.1468,1.0
4493,4486,31,0.12359088623319742,0.1406,1.0
4494,4477,31,0.3137979087107477,0.31389999999999996,2.0
4494,4489,31,0.14943899888561105,0.1495,1.25
4494,5404,90|49|47,0.31951611727700147,0.3461,1.675
4494,5818,90|49|47,0.21534792176531245,0.5044,1.3
4496,4497,27,0.10022110862051428,0.10022110862051428,0.75
4497,4867,27,0.09201976924428543,0.1331,1.0
4499,4496,27,0.1511779729048005,0.15130000000000002,1.0
4501,4529,E|F,0.3164782527376008,0.9765,1.8
4501,4530,E|F,0.4025062525970775,0.5382,2.3
4503,4517,E|F,0.23133477841662473,0.2315,1.0
4504,4534,E|F,0.344704424369456,0.344704424369456,1.525
4506,4509,N|KT,0.69280701558465,0.8459,2.7
4506,5234,N|KT|E,0.5551322467743943,0.6555,1.33333333333
4506,7794,E,0.5747280812109121,0.8074,1.2
4509,37217,N|KT|L,0.6628227668206328,1.1482999999999999,2.4
4509,4506,N|KT,0.69280701558465,1.3534000000000002,2.5
4513,37833,F,0.12476031751887619,0.6363,1.75
4513,4532,E|F,0.28657064528681175,0.28657064528681175,2.0
4513,7794,E,0.7501339716063691,1.3005,4.4
4515,4518,E|F,0.3360563571323231,0.9580000000000001,1.1
4515,4529,E|F,0.2925072311101044,0.3048,1.0
4517,4515,E|F,0.254174130312736,0.2544,0.6
4518,4504,E|F,0.23082197899517645,0.2313,1.0
4529,4501,E|F,0.3164782527376008,0.6131000000000001,2.05
4529,4515,E|F,0.2925072311101044,1.1083,1.0
4530,5174,E|F,0.27099305833355697,0.2801,1.3
4530,6046,39,0.19822145199435295,0.2687,2.0
4532,4503,E|F,0.3348869678798826,0.335,1.1
4534,4513,E|F,0.19561186618008902,0.38060000000000005,1.525
4536,3332,35,0.18603363271463566,0.19590000000000002,0.333333333333
4538,3415,35,0.177376480887884,0.1886,0.333333333333
4538,4540,35,0.17789521975352485,0.17830000000000001,0.0
4540,3449,35,0.16906138344668725,0.1698,0.5
4540,4538,35,0.17789521975352485,0.17830000000000001,0.333333333333
4543,3311,35,0.30396918562224345,0.31910000000000005,2.0
4546,5138,57,0.07051963270463694,0.1651,0.2
4548,4131,19,0.11512313302049244,0.18480000000000002,0.5
4548,4556,19,0.21036493678061524,0.2121,0.2
4550,4552,19|44,0.19208737542252638,0.2001,0.4
4550,4558,19|44,0.21027461124373853,0.4305,0.35
4552,5501,19|44,0.07161970692389999,0.0878,0.2
4553,4555,91|19,0.20557796225126931,0.2058,1.0
4553,4558,19|44,0.1814701353543743,0.23,0.1
4553,7428,44,0.2391401448857296,0.30310000000000004,0.8
4555,3122,91|19,0.1663114754721876,0.18180000000000002,1.0
4556,4548,19,0.21036493678061524,0.2121,0.0
4556,4562,19,0.23647936136312356,0.2367,0.6
4558,4550,19|44,0.21027461124373853,0.21509999999999999,0.266666666667
4558,4553,19|44,0.1814701353543743,0.6113999999999999,0.15
4561,3122,19,0.2695194947288114,0.2757,0.466666666667
4561,4562,19,0.3658786770539398,0.366,1.0
4562,4556,19,0.23647936136312356,0.2367,0.5
4562,4561,19,0.3658786770539398,0.366,1.0
4565,7023,67,0.14276165547042297,0.14300000000000002,0.0
4566,4565,67,0.08536554406231601,0.08536554406231601,0.8
4567,4566,67,0.10502397806003576,0.1242,0.2
4571,4573,52,0.1641385940003059,0.1641385940003059,1.0
4572,3761,14X|14|49,0.2169846486762192,0.2171,1.7
4572,4574,52,0.14719482684821678,0.15480000000000002,1.0
4572,5620,52|14X|14|49,0.340428677785869,0.3428,1.6
4573,3765,52,0.19178307967240021,0.2057,0.25
4574,4571,52,0.16468594742442555,0.1648,0.75
4579,5634,35,0.23480301686101426,0.2391,1.0
4581,4583,54,0.20256749661631662,0.2026,1.0
4581,4596,54,0.1788912517918132,0.1882,0.0
4583,4581,54,0.20256749661631662,0.2026,1.0
4583,4587,54,0.16211581955017404,0.16219999999999998,0.0
4587,4583,54,0.16211581955017404,0.16219999999999998,0.4
4587,4589,54,0.15638475029722448,0.1564,0.5
4589,3682,54,0.11797534586782223,0.11950000000000001,0.0
4589,4587,54,0.15638475029722448,0.1564,0.2
4596,4581,54,0.1788912517918132,0.1882,0.0
4596,6788,54,0.2739874354614813,0.2741,1.0
4599,3804,76X,0.15094110415346154,0.2028,2.16666666667
4599,4601,76X,0.32440489370431447,0.4104,1.0
4601,7234,76X,0.5244239402636979,0.7823,1.0
4604,3085,22,0.13234745214968954,0.16019999999999998,0.4
4604,35147,22,0.15849485742247857,0.1585,0.5
4606,34603,22,0.20086560312874802,0.2398,1.1
4606,4625,22,0.11362857531746481,0.1363,0.8
4613,4475,22,0.16451192729180097,0.1646,1.4
4613,4628,22,0.1705534109690733,0.1706,1.2
4616,4621,22,0.11113925237096842,0.11120000000000001,0.5
4616,4628,22,0.17846901813157,0.1785,1.0
4618,4631,22,0.23893270281006948,0.2388,1.4
4618,4941,7|6,0.29434404892210186,0.29434404892210186,1.6
4618,4960,7|N_OWL|6,0.28902804824773715,0.2953,1.0
4618,5017,N_OWL|22,0.21500031422556595,0.2369,1.2
4621,4616,22,0.11113925237096842,0.11120000000000001,0.6
4621,4632,22,0.24461356217915547,0.24461356217915547,1.8
4621,5011,21,0.1752186125615602,0.187,1.0
4621,5015,21,0.1809382098255246,0.1904,1.0
4625,4606,22,0.11362857531746481,0.14150000000000001,0.5
4626,3941,22,0.1309696246809397,0.5788,1.0
4626,3947,43,0.4465041686764735,0.7236,2.4
4626,4643,22,0.27806122527087807,0.2781,2.0
4626,5280,91|28,0.4378379302968888,0.455,1.8
4626,5284,91|28|43,0.2922217230351684,0.47450000000000003,1.0
4626,6181,76X,0.986811284075773,1.4381,3.0
4626,6786,76X,1.0483755506361032,1.304,4.0
4628,4613,22,0.1705534109690733,0.1706,1.5
4628,4616,22,0.17846901813157,0.1785,1.0
4628,5398,5,0.43865163394221457,0.45189999999999997,1.8
4628,5400,5,0.2968134675625002,0.3109,1.4
4630,4606,22,0.10091213145140873,0.10091213145140873,1.0
4631,4621,22,0.18938837793617957,0.18930000000000002,1.4
4632,4618,22,0.1834420348502688,0.1835,1.0
4633,4295,22,0.16419974122580344,0.16419999999999998,1.6
4633,4475,22,0.18169473227498265,0.18180000000000002,1.0
4635,4637,3|22,0.2230320716035679,0.2231,1.8
4635,4640,3|22,0.21184571996992557,0.2119,1.1
4637,35147,3|22,0.305741415062543,0.3059,1.6
4637,4635,3|22,0.2230320716035679,0.2231,2.375
4637,6319,1,0.1495517361126532,0.1519,0.6
4637,6486,1,0.17520179197320007,0.23700000000000002,1.2
4640,4296,22,0.21009517967045338,0.4752,2.0
4640,4635,3|22,0.21184571996992557,0.2119,1.3
4640,6587,3|2,0.3088488175088779,0.3271,1.6
4640,6609,2,0.15240477006034533,0.15990000000000001,1.0
4643,4626,22,0.27806122527087807,0.2781,1.8
4643,6490,22,0.1524074020773611,0.1816,1.0
4643,6748,41|45,0.29037610165741157,0.30910000000000004,1.0
4643,6777,41|45,0.2961132586253963,0.4889,1.2
4645,4784,29,0.22085936072769433,0.2921,1.0
4646,4645,29,0.20095422597586943,0.2015,1.0
4647,4646,29,0.20233448098745285,0.2025,0.0
4649,5432,43,0.2010876260673601,0.2033,1.0
4650,4649,43,0.14565987487160625,0.16440000000000002,0.0
4651,4654,36,0.13360181854179753,0.1458,0.0
4651,5432,36,0.16291241153071634,0.1673,1.0
4654,4651,36,0.13360181854179753,0.1458,0.5
4654,6660,36,0.2040987421417067,0.211,0.5
4657,3011,12,0.30188824527296876,0.4252,1.66666666667
4658,4657,12,0.29859975922326953,0.3008,1.33333333333
4660,3168,12|27,0.25447274501579553,0.25680000000000003,1.0
4663,3205,12,0.17480428673765974,0.1821,0.75
4664,4663,12,0.32832446344278277,0.32832446344278277,1.25
4664,4666,12,0.40299671353765737,0.9363,2.0
4666,4664,12,0.40299671353765737,0.4187,2.0
4666,4668,12,0.3363063446180263,0.3364,2.0
4668,3291,22|55|33,0.37460375224237746,0.38739999999999997,3.3125
4668,4666,12,0.3363063446180263,0.3364,1.75
4668,4671,12,0.37941478961200675,0.3795,1.0
4671,4668,12,0.37941478961200675,0.3795,1.0
4671,7732,12,0.35283947590933284,0.3531,1.0
4675,7732,12,0.32686845583242785,0.32689999999999997,1.0
4676,3469,12,0.32563009439575696,0.3257,1.25
4680,3469,67|12,0.1818759152498113,0.1819,0.666666666667
4680,3931,67|12,0.29472525265839533,0.30510000000000004,1.0
4686,3931,67,0.14485944715121335,0.16219999999999998,0.25
4686,4698,67,0.191672445141995,0.19180000000000003,0.0
4695,4195,67,0.1260037713162676,0.24659999999999999,0.0
4695,4700,67,0.13925314712842035,0.1394,1.0
4698,4686,67,0.191672445141995,0.19180000000000003,0.375
4698,6210,67,0.1261393965008664,0.1422,1.0
4700,4153,67,0.1968169503590167,0.2157,0.4
4700,4695,67,0.13925314712842035,0.1394,1.0
4702,4712,57,0.16581189254467077,0.2764,0.4
4702,7806,57,0.09919509631650797,0.19319999999999998,0.8
4705,3981,57,0.14314347879273717,0.2881,0.1
4705,4707,57,0.15910403179727564,0.2567,0.125
4707,4705,57,0.15910403179727564,0.183,0.4
4707,4709,57,0.15277606765199367,0.6079,0.375
4709,4707,57,0.15277606765199367,0.5902999999999999,0.1
4709,5170,57,0.15870685763080702,0.2015,0.25
4710,4712,57,0.16882761177327696,0.1926,1.0
4710,5170,57,0.15379612851066835,0.6083999999999999,0.0
4712,4702,57,0.16581189254467077,0.2752,0.1
4712,4710,57,0.16882761177327696,0.2551,1.0
4714,4719,7,0.26321513200040786,0.2725,0.5
4714,5296,7,0.4104171753661146,0.4209,1.5
4718,4719,7,0.15433691274992223,0.1542,0.6
4718,4962,7,0.3137363616610207,0.377,1.0
4719,4714,7,0.26321513200040786,0.27530000000000004,0.6
4719,4718,7,0.15433691274992223,0.15433691274992223,0.5
4725,36606,38R|5|31|21|2|38|5R|7X,0.276178900943224,0.2824,1.68333333333
4725,5638,7,0.1259045882211914,0.3644,0.8
4730,3648,5,0.28618705917019027,0.2864,0.75
4730,4732,5,0.21284427172394696,0.2129,0.8
4732,3201,5R|5,0.17835948488385836,0.19640000000000002,1.0
4732,4730,5,0.21284427172394696,0.2129,0.5
4736,4231,5R|5,0.3143455298252879,0.3145,1.0
4737,3201,5R|5,0.1559171027132389,0.166,1.0
4742,4231,5R|5,0.4133310858789495,0.41350000000000003,1.2
4742,4746,5R|5,0.41243942022934915,0.41250000000000003,1.0
4746,3499,5R|5,0.2558780776523177,0.25680000000000003,1.0
4747,4742,5R|5,0.34899204274253737,0.3491,0.8
4751,3499,5R|5,0.2724160000198705,0.7020000000000001,0.5
4751,4753,5R|5,0.18225616042219117,0.18230000000000002,0.2
4753,4211,5R|5,0.3189774822225279,0.31910000000000005,1.0
4753,4751,5R|5,0.18225616042219117,0.18230000000000002,0.1
4754,4758,43|38BX|31BX|38,0.12798967418587903,0.184,0.9
4754,5718,31BX|43,0.38059154456687294,0.446,2.0
4755,3042,91|28,0.42652650219242827,0.4487,1.8
4755,3184,38R,0.7222499609347053,1.2253,3.0
4755,3887,91|28,0.41720740382751426,1.1357000000000002,2.0
4755,4261,38BX|38,0.153909351275679,0.6557000000000001,0.7
4755,4263,38BX|38,0.324852920041931,0.7601,1.88888888889
4755,4265,38R,0.6087370952936799,1.0426,2.2
4757,4303,38R,0.5819621476282817,0.997,2.0
4757,4767,38,0.2996764431789173,0.2999,1.5
4757,5817,59|60,0.11402215521539687,0.3897,1.0
4757,6022,59|60,0.10249751734204804,0.7088,1.0
4758,4289,38,0.28823267812551306,1.0863,0.8
4758,4290,38BX|38,0.34993290781686487,0.5775,1.8
4758,4293,38R,0.5826218325569854,1.1239000000000001,2.0
4758,4754,31BX|43,0.12798967418587903,0.4055,1.0
4758,4762,38R,0.6360594168233129,0.6487,2.0
4758,6098,43,0.21092783959656683,0.5752999999999999,1.2
4760,4293,38,0.15862366213995088,0.5904,0.5
4760,4296,38,0.4068876910558877,0.6241,1.5
4762,3649,38R,0.5036062152974731,0.8967999999999999,2.0
4762,4290,38BX|38,0.28615957829928046,0.29410000000000003,1.0
4762,4292,38BX|38,0.22206252796839612,0.2278,0.9
4762,4758,38R,0.6360594168233129,1.2197,2.0
4764,4762,38BX|38,0.29152694733409407,0.4928,1.0
4767,4300,38,0.14264818527202214,0.6263,1.0
4768,4297,38,0.20083466095305663,0.20083466095305663,1.1
4768,4304,38R,0.6535281077218938,1.0847,3.0
4769,4295,38,0.1581633103994771,0.183,0.222222222222
4769,4304,38,0.28468564720940026,0.4678,1.0
4771,3201,44,0.34536460925254114,0.4001,1.8
4772,3220,44,0.5667778642476881,0.7085,2.8
4777,6181,76X,2.541749429355888,2.7731999999999997,3.0
4779,4844,18,0.4253691425346227,0.5137999999999999,1.0
4780,5328,18,0.3757039018968867,0.43360000000000004,1.0
4783,3115,KT,0.35234110789198225,0.3579,1.0
4783,5902,29,0.22224339142543778,0.4182,0.8
4783,7376,KT,0.43761673679009394,0.6517000000000001,1.8
4784,5955,29,0.13877950989706161,0.1554,1.0
4785,4786,29,0.20160778847004177,0.2017,0.0
4786,4783,29,0.2052247849122125,0.2116,1.0
4787,6277,J,1.1425838930320507,1.1867,2.0
4787,6284,J,0.677593013832338,3.3554000000000004,1.2
4792,5171,43,0.1779595394508512,0.1881,0.6
4795,4799,91|8|8BX,0.2492493978000587,0.2496,0.2
4795,4894,91|8|8BX,0.3332209330255422,0.3344,0.6
4798,4795,91|8|8BX,0.19110238600666932,0.192,0.4
4799,7300,91|8|8BX,0.28469413184330267,0.2891,0.8
4805,4816,88|91|43|8|54|8BX,0.20140131587648294,0.2028,1.0
4810,4816,88|91|43|8|54|8BX,0.2156201494149631,0.2162,0.32
4810,4885,88|91|43|8|54|8BX,0.3387079671240885,0.5768,1.66666666667
4816,34898,88|91|43|8|54|8BX,0.13620952982459764,0.1433,0.533333333333
4816,4810,88|91|43|8|54|8BX,0.2156201494149631,0.2162,0.4
4817,5242,54,0.23143908722381934,0.2429,0.2
4818,3871,8BX|8|8AX,0.19394583159529605,0.2013,1.0
4822,34824,8BX|8|8AX,0.13450558658150477,0.13450558658150477,1.0
4826,3815,81X|3|76X,0.19153599319021905,0.2879,1.4
4826,4818,8BX|8|8AX,0.1408526373157839,0.14150000000000001,0.8
4827,4817,54,0.16278015342670368,0.1691,1.0
4828,4836,57,0.2395390950182276,1.0689000000000002,0.5
4828,5125,57,1.1849267960141872,2.9071,1.8
