tag,title,lat,lon,merged
5553,Oconnor Dr At Curity Ave,43.70809995,-79.311149975,9360|8239|5553|5575
5555,Airport Rd At American Dr,43.6893349,-79.62178495,5555|5880
5556,Jane St At Dundas St West South Side,43.6651799,-79.49104,5556
5557,Eglinton Ave West At Bathurst St,43.7007399,-79.42634,5557
5561,Weston Rd At Astona Blvd,43.8211299,-79.55521,5561
5563,Evans Ave At Carnarvon Ave,43.6204,-79.5033299,5563
5566,Kennedy Rd At Collingwood St,43.7816299,-79.28734495,773|5566
5567,Weston Rd At Langstaff Rd,43.8076499,-79.5516199,5567
5570,Dufferin St At Whitley Ave,43.7293599,-79.4583499,5570
5572,Jane St At Raven Rd North Side,43.7137699,-79.50656,5572
5578,St Clair Ave West At Symes Rd,43.6704499,-79.47728,5578
5580,Bay St At Wellesley St West South Side,43.6641899125,-79.3870862,5580|6482|7751|8648
5582,Dundas St West At Windermere Ave,43.66561,-79.48585994999999,5582|8436
5583,Broadview Ave At Cosburn Ave South Side,43.6882,-79.3554699,5583
5584,60 Southport St,43.6393699,-79.4735999,5584
5585,Midland Ave At Marcos Blvd,43.7462199,-79.2629199,5585
5591,Flemington Rd At Stockton Rd North Side,43.721055,-79.4492499,9251|5591
5592,Humberline Dr At Finch Ave West South Side,43.73449995,-79.61795995,6488|5592
5596,Steeles Ave West At Klondike Dr,43.769167425,-79.552159975,5596|5596_IB|9370
560,Martin Grove Rd At Finch Ave West North Side,43.7372199,-79.59172,560
5602,Millwood Rd At McRae Dr,43.70472995,-79.36777,7387|5602
5603,Victoria Park Ave At Pachino Blvd North Side,43.7625,-79.31713,5603
5604,5310 Finch Ave East,43.81153,-79.2504699,5604
5609,McCowan Rd At Pitfield Rd,43.787404949999996,-79.25728495000001,5609|7294
5611,Dufferin St At Melbourne Ave,43.6406399,-79.4280999,5611
5612,Markham Rd At Greencedar Circuit,43.75808995,-79.22478,926|5612
5613,Dupont St At Kendal Ave,43.67408,-79.40956,5613
5614,Bayview Ave At Glenvale Blvd,43.71601,-79.37782,5614
5616,250 Davenport Rd,43.67444,-79.3983299,5616
5617,Maniza Rd At Powell Rd,43.737479949999994,-79.46533995,5617|5617_IB
5618,Keele St At Administration Rd South Side,43.8029549,-79.50006995,5618|8653
5623,Wilson Ave At Apex Lane,43.7287099,-79.47567,5623
5625,Cactus Ave At Green Bush Rd West Side,43.7931899,-79.43585,5625|5625_ar
5626,St Clair Ave East At Santamonica Blvd,43.71307995,-79.27655995,7405|5626
5628,Kingston Rd At Franklin Ave West Side,43.786009899999996,-79.166435,9713|5628
5629,Jones Ave At Strathcona Ave,43.67715,-79.33906,5629
5631,Dufferin St At Auburn Ave,43.6755199,-79.44205495,7978|5631
5632,Steeles Ave West At Markbrook Lane,43.7599599,-79.58635,5632
5633,Parliament St At Howard St South Side,43.6713399,-79.37083,5633|7608
5635,Midland Ave At Midland Station,43.770049900000004,-79.27182495,5635|9506
5636,McCowan Rd At Bellechasse St North Side,43.76135,-79.24725,5636
5640,781 Warden Ave,43.72505995,-79.28651500000001,5640|7386
5641,Milner Ave At Scunthorpe Rd,43.7889799,-79.23998,5641
5642,Davenport Rd At Lansdowne Ave,43.6713999,-79.44881,5642
5645,Weston Rd At Hawkview Blvd,43.8276299,-79.5563899,5645
5646,12 Thorncliffe Park Dr,43.70443995,-79.34881995,5646|9191
5647,McCowan Rd At Devonshire Ave,43.8385999,-79.2773199,5647
5648,50 Toryork Dr,43.75461,-79.54648,5648
565,McCowan Rd At Bushby Dr North Side,43.7748424,-79.25230745,569|565|9289
5650,Broadview Ave At Chester Hill Rd,43.6813999,-79.3577099,5650
5651,1165 Leslie St,43.7275399,-79.3513699,5651
5655,Bloor St West At Peacock Ave,43.63478,-79.5658399,5705|5655
566,McCowan Rd At Elson St,43.83494,-79.27607,566
5662,Broadview Ave At Bater Ave,43.6869699,-79.35578,5662
5666,Runnymede Rd At Macgregor Ave,43.658535,-79.479355,5666|8345
5667,Lake Shore Blvd West At Burlington St,43.6172999,-79.48734,8764|5667
567,McCowan Rd At Steeles Ave East North Side,43.8317699,-79.27524,567
5675,Christie Station,43.6641199,-79.41857,5675_ar|5675
5679,Sheppard Ave East At Harrisfarm Gate,43.787,-79.2708099,5679
568,McCowan Ave At Steeles Ave East South Side,43.8303299,-79.27514,568
5684,Dufferin St At Viceroy Rd,43.7887,-79.47036,5684
5685,Humber College Blvd At Westmore Dr (William Osler),43.7311399,-79.59887,5685
5689,Danforth Rd At Linden Ave,43.7205899,-79.25721,5689
5690,Park Lane Cir At Post Rd,43.736794950000004,-79.37808495,9535|5690
5693,Runnymede Rd At Annette St,43.660023725,-79.4799287125,6604|5693|9331|7022
5694,740 Ellesmere Rd At Mondeo Dr,43.7641,-79.2878999,5694
5695,Danforth Ave At Westlake Ave,43.68729,-79.3054699,5695
5696,Berkeley St At The Esplanade,43.649939950000004,-79.36376999999999,5696|9153
5700,Sheppard Ave East At Harrisfarm Gate,43.7872799,-79.27031,5700
5702,Parkview Hill Cres At Elswick Rd,43.7046699,-79.32309,5702
5704,Shaw St At Adelaide St West,43.6427,-79.41551999999999,8339|5704
5707,Islington Ave At Fordwich Cres,43.7270199,-79.5606799,5707|8287
5708,Thorncliffe Park Dr (East) At Overlea Blvd South Side,43.70701,-79.3435,5708
5709,Finch Ave East At Midland Ave,43.803836175,-79.2862374875,5893|5709|5834|6464
571,McNicoll Ave At Silver Springs Blvd,43.81004495,-79.30634495,572|571
5710,40 Norelco Dr,43.7640699,-79.5336799,5710|5710_IB
5714,Dufferin St At Supertest Rd,43.77797995,-79.46910995,5714|7706
5718,Steeles Ave East At Firebrace Rd West Side,43.81777495,-79.33252494999999,5718|9669
5720,Attwell Dr At Disco Rd North Side,43.7024399,-79.60932,5720|5720_ar
5721,Atkinson Ave At Clark Ave West,43.80503,-79.4409199,5721
5722,59 Lawson Rd,43.78405495,-79.16417494999999,6360|5722
5723,Queens Plate Dr At Highway 27,43.72264,-79.5986099,5723
5726,4400 Dufferin St,43.765464949999995,-79.46614995,5726|7080
5727,Passmore Ave At Dynamic Dr,43.829795000000004,-79.25362995,6207|5727
573,McNicoll Ave At Victoria Park Ave,43.8039549,-79.33693,6432|573
5743,Lawson Rd At Port Union Rd,43.7895299,-79.14121,5743
5744,Warden Ave At Eglinton Ave East,43.728127425,-79.28755749999999,5744|6762|8387
5749,Royal York Rd At Norseman St,43.6373449,-79.50720989999999,5749|6134
5750,Sheppard Ave E At Reidmount Ave - Agincourt Go Station,43.7838499,-79.28527,5750
5751,Lawrence Ave East At Canlish Rd West Side,43.7482399,-79.28186,5751
5752,Wilson Ave At Avenue Rd,43.7400999,-79.42099,5752
5754,Park Lawn Rd At Kinsdale Blvd North Side,43.6354799,-79.4929999,5754
5756,Yonge St At St Edmunds Dr,43.72198495,-79.401555,5756|9207
5757,Morningside Ave At Ellesmere Rd,43.78576,-79.1937299,5757
5759,128 Basaltic Rd,43.82333,-79.49752,5759
576,Military Trail At Morningside Ave,43.78902,-79.19326,576
5761,Albion Rd At Armel Crt,43.72126995,-79.54567995,5761|5809
5763,Don Mills Rd At St Dennis Dr (Opp. Ontario Science Centre),43.71633,-79.33704,5763
5764,Progress Ave At William Kitchen Rd,43.77004995,-79.27932995,5764|7868
5765,Rogers Rd At Oakwood Ave,43.687082399999994,-79.43894745,8846|598|5765|9353
577,Millwood Rd At Overlea Blvd North Side,43.7021199,-79.3532399,577
5771,Keele St At Toro Rd,43.759325000000004,-79.489935,5771|682
5774,Lepage Crt At Ceramic Rd,43.75890495,-79.48498989999999,5774|7648
5777,Keele St At Beechborough Ave,43.6942599,-79.4746799,5777
5778,Woodbine Ave At Milverton Blvd,43.6884799,-79.3138899,5778
5782,Meadowvale Rd At Euclid Ave,43.79614,-79.1651699,5782
5783,Progress Ave At Kennedy Rd East Side,43.7695399,-79.28155,5783
5784,Warden Ave At Comstock Rd,43.72185,-79.28531,5784
5786,Kingston Rd At Pine Ridge Dr,43.7301199,-79.22648,5786
5788,Flemington Rd At Dynasty Lane,43.718899949999994,-79.44666995,7203|5788
5789,Oconnor Dr At Woodvale Cres,43.699439999999996,-79.3215699,5789|7908
5791,Prince Edward Dr At Ashton Manor,43.64604,-79.50445,5791
5794,Opposite 2002-2012 Sheppard Ave West,43.73861995,-79.51671495,5794|7765
5797,8800 Sheppard Ave East,43.804909949999995,-79.18681995,9225|5797
5799,2265 Jane St,43.72746995,-79.51022995,5799|6295
580,Morningside Ave At John Stoner Dr South Side,43.81318495,-79.206035,7739|580
5804,Vaughan Rd At Robina Ave East Side,43.69135,-79.43865,5804
5805,Kipling Ave At Markbrook Lane,43.758204899999996,-79.58920495000001,7471|5805
581,Nightstar Rd At Morningside Ave North Side,43.8233999,-79.23051,581_IB|581|581_ar
5810,Islington Ave At Bywood Dr,43.65923495,-79.52977495,5810|6375
5813,Weston Rd At Cardell Ave,43.71002,-79.53476,5813
5814,395 Passmore Ave,43.82926,-79.2562999,5814
5816,Morningview Trail At Rangeley Dr,43.8175499,-79.19977,5816
5817,1300 Ellesmere Rd,43.769435,-79.2643299,5817|8950
5818,Martin Grove Rd At Eglinton Ave West,43.674373662499995,-79.562845,8636|692|7937|5818
582,Morningside Ave At Walkway South Of Oasis,43.82657,-79.23288,582|582_IB
5820,110 Morningview Trail,43.8149599,-79.19968,5820
5821,Ossington Ave At Leeds St,43.6639149,-79.42644494999999,5821|7691
5824,Royal York Rd At Yorkview Dr,43.63089,-79.50455,5824
5826,Victoria Park Ave At Steeles Ave East,43.81517495,-79.34111995,5826|6055
5828,Weston Rd At Roytec Rd,43.80297,-79.55048,5828
5829,Laird Dr At Lea Ave,43.7062399,-79.3619299,5829
583,Morning Star Dr At Catalpa Rd,43.7199249,-79.643115,584|583
5831,McNicoll Ave At Harold Evans Cres,43.803492399999996,-79.341785,5831|7803|8460
5833,Wellesley St West At Queen'S Park Cres East,43.663632475,-79.3903974,5833|8002|8279
5838,415 Oakdale Rd,43.74900995,-79.52693995,7152|5838
5841,Victoria Park Ave At Stamford Sq,43.7106799,-79.29674495,5841|9831
5844,Huntingwood Rd At Ridgecrest Dr,43.78451495,-79.31518495,5844|7437
5849,McCowan Rd At Castlemore Ave,43.8983999,-79.2918699,5849
5850,Birchmount Rd At Flora Dr,43.74212,-79.28265999999999,5850|8117
5851,Burnhamthorpe Rd At Dundas St West North Side,43.6490099,-79.5290999,5851
5852,Finchdene Sq (East) At Finchdene Sq (South),43.817364975000004,-79.23225500000001,9442_IB|5852|9442
5853,Sutherland Dr At Bayview Ave East Side,43.698789950000005,-79.37215995,5853|7853
5854,Cordova Ave At Mabelle Ave,43.6475349,-79.5261049,5854|8196
5855,Weston Rd At Dennis Ave,43.6849299,-79.4851999,5855
5857,Ameer Ave At Ranee Ave,43.725265,-79.43966995,5857|8789
5858,Kingston Rd At Pine Ridge Dr,43.7305699,-79.22644,5858
586,Morning Star Dr At Lancaster Ave,43.712664950000004,-79.64754995,587|586
5864,Meadowvale Rd At Sheppard Ave East,43.80809,-79.17052,5864
5865,Caledonia Rd At Kitchener Ave,43.688995,-79.46053,6267|5865
5871,Warden Ave At Major Mackenzie Dr East,43.89154495,-79.34309995000001,8749|5871
5872,St Clair Ave East At North Woodrow Blvd,43.71528995,-79.26663995,5872|8840
5873,Coxwell Ave At Dundas St East,43.6690299,-79.3177599,5873
5874,International Blvd At Carlingview Dr East Side,43.6769399,-79.5905,5874_IB|5874
5875,Lawrence Ave East At Port Union Rd West Side,43.7795049,-79.137145,5875|8714
5879,Crow Trail At McGinty Pl,43.8135499,-79.22842,5879
588,Morning Star Dr At Reindeer Dr West Side,43.71398,-79.6469699,588
5881,Airport Rd At Northwest Dr,43.6989199,-79.63629,5881
5884,St Clair Ave East At Squires Ave,43.7079899,-79.30088,5884
5885,Martin Grove Rd At Rexdale Blvd,43.7136899125,-79.58088492499999,7729|7077|7407|5885
5889,Pharmacy Ave At Surrey Ave,43.737384950000006,-79.30224495,9815|5889
589,Morning Star Dr At Reindeer Dr,43.7146199,-79.64655,589
5890,King St West At Spencer Ave,43.63821995,-79.43087995,5890|945
5892,John Garland Blvd At Collingdale Rd (East) West Side,43.7323999,-79.58407,5892
5896,Kodiak Cres At Whitehorse Rd,43.7547899,-79.46879,5896
5897,John Garland Blvd At Collingdale Rd (East) East Side,43.7326199,-79.58341,5897
5900,Vaughan Rd At Winona Dr East Side,43.68962,-79.43534,5900
5901,Finch Ave East At Gaspe Rd,43.785809900000004,-79.388725,5901|7669
5904,Brimley Rd At Lawrence Ave East,43.7531699,-79.2550899,5904
5907,Kennedy Rd At Bertrand Ave,43.7377349,-79.27022489999999,6900|5907
5908,Keele St At Fieldgate Dr,43.84193,-79.50929,5908
591,Mt Pleasant Rd At Eglinton Ave East North Side,43.7087249,-79.390095,591|8203
5911,Eglinton Ave East At Wynford Dr,43.72418,-79.3255299,5911
5912,Bathurst St At Olive Ave,43.67039,-79.41336,5912
5914,Islington Ave At Ambleside Ave,43.62912995,-79.51702995,5914|8110
5915,Bannatyne Dr At Silvergrove Rd,43.7637299,-79.37375,5915_ar|5915
5916,Weston Rd At Verobeach Blvd,43.7381799,-79.5393799,5916
5917,Atkinson Ave At Campbell Cres,43.8110999,-79.4431099,5917
592,Mt Pleasant Rd At Elm Ave,43.67453,-79.380145,592|7873
5922,Sheppard Ave East At Meadowvale Rd East Side,43.8084599,-79.16988,5922
5925,Donlands Ave At Plains Rd,43.692875,-79.342365,7758|5925
5927,Spadina Ave At Sussex Ave,43.66435995,-79.40267495,7162|5927
593,Mt Pleasant Rd At Inglewood Dr,43.68823,-79.3834799,593
5931,Denton Ave At Macey Ave,43.69331,-79.2871899,5931
5932,St Clair Ave East At Birchmount Rd East Side,43.7141999,-79.27053,5932
5933,Park St At Kennedy Rd,43.709574950000004,-79.25854,785|5933
5935,Wilson Ave At Dufferin St,43.731917425,-79.45896245,8737|7299|5935
5936,Rangoon Rd At Hagersville Crt,43.6639699,-79.57755495,9558|5936
5937,Lawrence Ave East At Brimley Rd West Side,43.75354245,-79.255714925,5937|8404|6926
5939,Islington Ave At Great Oak Dr,43.66089,-79.53059,5939
594,Mt Pleasant Rd At St Clair Ave East South Side,43.6899799,-79.38324,594
5941,8000 Keele St,43.80621995,-79.50086995000001,5941|8776
5947,Weston Rd At Century Pl,43.77725,-79.5446,5947
5948,College St At Queen'S Park (Queen'S Park Station),43.65986995,-79.390155,8126|5948
5949,Evans Ave At Sheldon Ave,43.61140495,-79.54580494999999,9791|5949
595,Neilson Rd At Finch Ave East South Side,43.8155899,-79.22733489999999,595|596
5951,Islington Ave At New Toronto St South Side,43.60647495,-79.50656495,5951|6607
5958,Arrow Rd At Lido Rd South Side,43.74152495,-79.53074495000001,5958|9294
5959,Islington Ave At Finch Ave West,43.7462999,-79.56892495,5959|8706
5960,1816 Lake Shore Blvd East,43.6644999,-79.30617,5960
5964,Lawrence Ave West At Roxaline St,43.696825000000004,-79.5296299,5964|7694
5965,Grenoble Dr At Spanbridge Rd,43.7132149,-79.32683495,5965|7175
5966,Penworth Rd At Crosland Dr,43.7652099,-79.3105699,5966
5967,Neilson Rd At McLevin Ave,43.8091999,-79.2220499,5967
5968,Birchmount Rd At Crouse Rd,43.740769900000004,-79.2821199,5968|9036
5969,Keele St At Rivermede Rd,43.808489949999995,-79.50144,8548|5969
5970,Eglinton Ave East At Birchmount Rd,43.730199999999996,-79.27780995,7553|5970
5971,Warden Ave At 16th Ave,43.87424,-79.33892,5971
5972,Midland Ave At McNicoll Ave,43.8146212375,-79.2922537375,8301|7442|5972|7176
5973,Kennedy Rd At Craiglee Dr,43.70564995,-79.25702494999999,8944|5973
5976,Markham Rd At Princess St,43.8664849,-79.258115,5976|6509
5982,Finch Ave West At Dufferin St,43.7691399,-79.46627,5982
5987,Opposite 350 Steeles Ave West,43.79512,-79.4329099,5987
5989,Huntingwood Dr At Davisbrook Blvd,43.7866099,-79.30822,5989
5990,Elmhurst Dr At Drumheller Rd South Side,43.72367,-79.56348,5990
5991,Orton Park Rd At Northfield Rd,43.764392425,-79.205639925,5991|6263|6369
5992,Sheppard Ave East At Twyn Rivers Dr North Side,43.8092099,-79.1666199,5992
5995,Birchmount Rd At Rolark Dr,43.76755,-79.29208,5995
5997,Leslie St At Overland Dr,43.72973,-79.35352,5997
5999,Keele St At Barrhill Rd,43.85072,-79.5115,5999
600,Old Weston Rd At St Clair Ave West North Side,43.673989899999995,-79.46332,9344_ar|9344|600
6000,Reddins Rd At Crosland Dr,43.7644199,-79.31045,6000|6000_ar
6002,3450 Midland Ave,43.811614950000006,-79.29088494999999,8335|6002
6005,Wilson Ave At Wendell Ave,43.716799949999995,-79.52705995,6005|957
6007,Ossington Ave At Dewson St,43.65666995,-79.42356,6506|6007
6008,Dufferin St At Clark Ave West South Side,43.79697495,-79.47248995000001,6008|6211
6009,Jane St At Troutbrooke Dr,43.732244949999995,-79.51133494999999,6009|8033
6013,Queens Plate Dr At Highway 27,43.7228399,-79.59739,6013
6015,Dundas St West At Euclid Ave,43.6515299,-79.40979999999999,7088|6015
6016,Avenue Rd At Balmoral Ave,43.68454495,-79.400565,6016|7763
6017,Driftwood Ave At Cobbler Cres (South),43.7656199,-79.5116199,6017
6019,Spadina Rd At Hawarden Cres North Side,43.6944899,-79.4150299,6019
6020,Princess Margaret Blvd At Cramond Crt,43.6662599,-79.5567399,6020
6021,Dufferin St At Gordon St,43.64679995,-79.43034995,7433|6021
6022,Gerrard St East At Golfview Ave,43.68167,-79.3088599,6022
6024,Rogers Rd At Northcliffe Blvd,43.68602995,-79.44393495,6024|7945
6026,McCowan Rd At Cree Ave,43.7307249,-79.2347999,7303|6026
6027,Kingston Rd At Columbine Ave,43.67168,-79.3103599,6027
6028,Dundas St West At Prince Edward Dr North,43.66063,-79.5104149,6028|8757
6029,Steeles Ave West At Alness St East Side,43.78481995,-79.48011995,6029|6029_ar
6031,Dufferin St At Briarhill Ave,43.70239495,-79.45214494999999,6031|9171
6035,Markham Rd At Parkway Ave,43.881274950000005,-79.26158495,7470|6035
6036,Mt Pleasant Rd At Lawrence Cres,43.7247499,-79.3965899,6036
6037,East Ave At Island Rd,43.7979,-79.13900495,6037|8751
6039,Kingston Rd At Deep Dene Dr,43.78508,-79.1680399,6039
6040,Prince Edward Dr South At Edwalter Ave,43.63685,-79.50034,6040
6041,Bloor St West At Eagle Rd East Side,43.64546,-79.5198899,6041
6042,Sheppard Ave West At Chesswood Dr,43.7555999,-79.4738,6042
6043,Eglinton Ave West At Lloyd Manor Rd,43.67554995,-79.55801495,9443|6043
6047,Burnhamthorpe Rd At Holloway Rd,43.65041995,-79.53419495,6047|6924
6048,Lawrence Ave East At Goldberry Sq,43.775954999999996,-79.1527699,6048|6164
605,851 Ossington Ave,43.66479,-79.42674,605
6050,Yonge St At Hillcrest Ave (Mel Lastman Square),43.7678499,-79.4126999,6050
6052,Coxwell Ave At Danforth Ave,43.683426225,-79.3236749625,6052|8624|8537|9658
6053,Arleta Ave At Medal Lane,43.74762495,-79.5064799,7549|6053
6057,1515 Albion Rd (Albion Library),43.74012,-79.58373,6057
6059,Steeles Ave East At Fairway Heights Dr,43.80771495,-79.37603494999999,6059|6674
6063,20 Norelco Dr,43.7624,-79.53328,6063|6063_IB
6065,Sheppard Ave West At Tuscan Gate,43.7525199,-79.48269,6065
6066,61 Maybrook Dr,43.8235,-79.26041,6066
6068,McCowan Rd At Commander Blvd,43.7963899,-79.2616099,6068|8204
6069,Bayview Ave At York Rd South Side,43.745855,-79.38371000000001,6069|7462
6070,849 Broadview Ave,43.67922,-79.3581299,6070
6075,Spadina Ave At Queens Quay West North Side,43.6378499,-79.39189,6075
6076,Sheppard Ave West At Goddard St,43.7536499,-79.44794,6076
6078,Rathburn Rd At The Wynd,43.6609099,-79.53836,6078
6082,38 Thorncliffe Park Dr,43.70203495,-79.34442495,8020|6082
6084,The Queensway At Culnan Ave,43.6213299,-79.52455,6084
6085,Laird Dr At Canvarco Rd South Side,43.70360495,-79.36077995,8009|6085
6087,Dundas St West At McCaul St,43.65431495,-79.39138495,6087|9016
609,Overlea Blvd At Millwood Rd East Side,43.70241,-79.35246995,609|610
6091,Keele St At Langstaff Rd,43.8187999,-79.5041499,6091
6093,Yonge St At Churchill Ave,43.7737899,-79.4140599,6093|8642
6094,Royal York Rd At Allanhurst Dr South Side,43.678954899999994,-79.5251449,6094|7342
6100,Glencairn Ave At Capitol Ave,43.70774995,-79.44974495,6100|9704
6101,Lawrence Ave West At Bathurst St West Side,43.7192299,-79.43057,6101
6104,New Westminster Dr At Beverley Glen Blvd,43.8139399,-79.45661,6104
6105,Humber College At Finch Ave West North Side,43.7344899,-79.60969,6105
6106,Welland Ave At Heath St East,43.693019899999996,-79.38037990000001,6106|8245
611,Overlea Blvd At Thorncliffe Park Dr East,43.70742745,-79.344009975,8512|611|990
6110,Kingston Rd At Galloway Rd,43.76156,-79.1949199,6110
6113,Dufferin Gate Loop,43.6344199,-79.42588,6113_ar|6113
6115,Opposite 60 Belfield Rd East Side,43.703459949999996,-79.56924995,6115|7019
6116,Thirtieth St At Akron Rd,43.6003899,-79.5320599,6116
6117,Bedford Rd At Tranby Ave North Side,43.673015,-79.39926,6826|6117
6121,McCowan Rd At Sandhurst Cir (South),43.80513995,-79.26529500000001,6121|7341
6123,Lawrence Ave West At Shermount Ave East Side,43.7167649,-79.44103,7926|6123
6124,Sheppard Ave West At Don River Blvd West Side,43.75656,-79.4331249,9606|6124
6127,Brimley Rd At Wenlock Gate,43.82133,-79.28436500000001,9195|6127
6129,Dufferin St At Liberty St,43.63707995,-79.42663999999999,6129|8860
6130,Bathurst St At Alcina Ave,43.6801699,-79.41721,6130
6133,Lawrence Ave West At Glen Rush Blvd,43.7197999,-79.42689,6133
6139,Queen St West At Simcoe St West Side,43.65062,-79.3879199,6139
6142,Marlee Ave At Dell Park Ave,43.71405,-79.44574,6142
6144,Rogers Rd At Scott Rd,43.68231995,-79.4691299,6144|6689
6146,Garnett Janes Rd At Coin St,43.6014499,-79.50907,6146_IB|6146
6147,Mortimer Ave At Roosevelt Rd,43.6900199,-79.3293,6147
6150,Danforth Rd At Hubert Ave,43.71393,-79.2615499,6150
6151,Dupont St At Howland Ave,43.67366495,-79.41178995000001,6151|8874
6152,Kingston Rd At Lawrence Ave East,43.76782,-79.1895799,6152
6154,Oakdale Rd At Walkway To Honeywood Rd,43.7387199,-79.52534,6154
6155,Opposite 601 Milner Ave,43.793989999999994,-79.22339489999999,6155|7495
6156,Queen St East At Connaught Ave,43.66501995,-79.32240494999999,6156|7820
6157,Rexdale Blvd At Kipling Ave,43.7114699,-79.56719,6157
6159,The Queensway At North Queen St,43.6144949,-79.5561649,6159|7954
616,Passmore Ave At Midland Ave West Side,43.8205399,-79.29589,616
6172,2121 Kingston Rd,43.70086,-79.2544899,6172
6173,Wilson Ave At Belgrave Ave West Side,43.74056495,-79.41837495,6173|9886
6176,Rathburn Rd At Lloyd Manor Rd West Side,43.65893,-79.5474199,6176
6177,Pape Ave At Minton Pl,43.6947399,-79.3508899,7671|6177
6178,Underhill Dr At Cassandra Blvd (North),43.75244995,-79.32630495000001,6178|8319
6182,Milner Ave At Progress Ave,43.790155,-79.23391495,9231|6182
6183,Dixon Rd At Skyway Ave,43.68769495,-79.58683500000001,9516_IB|9516|6183
6184,Caledonia Rd At Norman Ave,43.677714949999995,-79.45574495,6184|8781
6187,McCowan Rd At Castlemore Ave,43.89892,-79.2923,6187
6189,Walsh Ave At Weston Rd,43.7171499,-79.5372099,6189
6191,Lawrence Ave East At Greenland Rd East Side,43.738425,-79.33753490000001,6191|7118
6193,Weston Rd At Coronado Crt,43.7402899,-79.5397399,8212|6193
6197,Passmore Ave At Kennedy Rd,43.8187599,-79.30367,6197
6198,Horner Ave At Sheldon Ave,43.602189949999996,-79.54300995,7117|6198
6199,Lloyd Manor Rd At North Heights Rd,43.6638049,-79.54951489999999,6199|7131
620,Port Union Rd At Adenmore Rd North Side,43.78169,-79.13754499999999,620|8185
6200,Weston Rd At Gregory Gate,43.80329,-79.55095,6200
6201,Van Stassen Blvd At Skylark Rd,43.6619999,-79.49625,6201
6202,Opposite 1000 New Westminster Dr,43.8160599,-79.4551,6202
6203,East Ave At Kirkdene Dr,43.7953199,-79.1377799,6203
6204,Mt Pleasant Rd At Wanless Ave,43.7277299,-79.3973899,6204
6206,Yonge St At Sheppard Ave West (Sheppard Station),43.7616899,-79.4111199,6206
6208,Yonge St At Finch Ave East,43.7794499,-79.4152999,6208
6213,Dundas St West At Glenlake Ave North Side,43.66006495,-79.45371495,9961|6213
6214,Eglinton Ave West At Russell Rd,43.68108995,-79.53282494999999,6214|9879
6216,Kennedy Rd At Shropshire Dr North Side,43.75768,-79.27786,6216
6217,The Queensway At Vansco Rd,43.619134900000006,-79.53475,6217|6753
6219,Three Valleys Dr At Laurentide Dr,43.75146,-79.33633,6219
6221,3008 Kennedy Rd,43.807604999999995,-79.29986,6221|9982
6222,140 Pleasant View Dr,43.78518,-79.3304799,6222
6223,Lynedock Cres At Fenside Dr East Side,43.76189,-79.32815,6223_IB|6223
6225,Leslie St At Finch Ave East,43.7896199,-79.3677299,6225
6228,Jane St At Hanley St,43.65987,-79.48872,6228
6229,Warden Loop At Steeles Ave East,43.8209799,-79.32506,6229|6229_ar
623,Finch Ave West At Dufferin St,43.76859,-79.4674599,623
6231,Lawrence Ave East At Manse Rd West Side,43.7705599,-79.17693,6231
6235,Fenside Dr At Slidell Cres,43.76336995,-79.32905995,6235_IB|6235
6238,Dufferin St At Ten Oaks Blvd,43.8361599,-79.4817199,6238
6240,Royal York Rd At Glendarling Rd,43.6709649,-79.5217049,6240|7509
6241,Kingston Rd At Brimley Rd West Side,43.7179999,-79.2409,6241
6242,Maniza Rd At Spalding Rd,43.73402995,-79.46385995,6242|6242_IB
6243,Brimley Rd At Bernadine St,43.7682849,-79.26074990000001,7107|6243
6244,Lawrence Ave East At Jane St,43.702854949999995,-79.504149975,9547|6244|6244_ar
6245,Progress Ave At Production Dr,43.78066,-79.2389599,6245
6246,Humberwood Blvd At Kingsplate Cres West Side,43.72384495,-79.61622994999999,9019|6246
6248,Bridle Walk At Drawbridge Dr,43.89735,-79.3087,6248
6251,Steeles Ave West At Murray Ross Pkwy East Side,43.776159899999996,-79.51655,9780_ar|9780|6251
6254,Yonge St At Lord Seaton Rd,43.752214949999995,-79.40805495000001,6254|8439
6256,The Queensway At Ellis Ave East Side,43.63784,-79.46556,6256
6257,1801 Oconnor Dr,43.7203299,-79.30417,6257
6259,Gerrard St East At River St,43.663689950000006,-79.35920995000001,7379|6259
6261,Don Mills Rd At St Dennis Dr (Ontario Science Centre),43.71667,-79.3375,6261
6262,180 Yorkland Blvd,43.77122,-79.33527,6262|7789
6264,The East Mall At North Queen St South Side,43.6200699,-79.5493399,6264
6266,Markham Rd At Markanna Dr,43.74066995,-79.21786,8243|6266
6269,Rivermede Rd At Keele St,43.8088599,-79.50078,6269
627,Finch Ave West At Martin Grove Rd West Side,43.7366999,-79.59245,627
6270,Markham Rd At Kingston Rd North Side,43.7394399,-79.2171599,6270
6273,Lawrence Ave West At Brookhaven Dr,43.7042899,-79.496985,6273|9872
6277,127 Victoria Park Ave (Neil McNeil Secondary School),43.6793499,-79.28337,6277
628,Finch Ave West At Rumike Rd East Side,43.75003995,-79.55185995,8116|628
6284,Dynamic Dr At Nashdene Rd North Side,43.82011,-79.24869,6284
6285,Kingston Rd At Walter St,43.6794,-79.2961899,6285
6286,Ironside Cres At Tapscott Rd,43.8291299,-79.24495,6286
6287,Oakwood Ave At Burlington Cres North Side,43.67717,-79.43484,6287
6288,Mortimer Ave At Logan Ave,43.6848749,-79.35193000000001,8558|6288
